Velo,SpinRate,HorzBreak,InducedVertBreak,estimate
98.27,2342,5.97,20.34,0.4054973053107516
92.31,2201,15.6,12.1,0.5351235910170977
95.08,2527,6.54,21.31,0.4053136265238848
97.24,2477,14.76,6.91,0.5050538739883349
94.05,2241,3.38,19.09,0.4501636987155051
98.11,2146,10.79,13.39,0.4804848620071058
95.15,2355,11.2,12.39,0.4893610724771363
96.06,2163,5.17,10.11,0.5069969526102778
94.48,2189,0.09,18.53,0.45038899168994456
94.11,2371,7,16.56,0.4601053164765614
95.71,2236,6.08,16.31,0.4616923336528759
93.65,2305,14.66,7.82,0.5423937497530594
96.21,2565,1.87,17.12,0.4135619841890017
87.1,2128,14.52,9.54,0.595723132083958
91.86,2247,6.73,13.41,0.5101177805230942
97.71,2399,3.53,19.63,0.40479083065752436
92.6,2171,4.94,16.95,0.4849745085102783
89.54,2269,6.85,14.51,0.5179355759125382
95.39,2355,8.32,19.51,0.43453514311890623
92.71,2158,6.52,9.49,0.5389022614493841
95.05,2219,12.48,10.88,0.5160266728996633
93.47,2859,8.65,20.23,0.39574445643513506
96.83,1951,16.72,9.86,0.5432889244090825
95.16,2428,5.41,20.22,0.419604806369073
92.24,2133,8.93,15.4,0.5087057664726068
95.93,2338,8.53,19.53,0.43244603934573095
93.62,2132,9.68,16.15,0.49465886959608396
95.95,2326,3.64,19.42,0.42613603067822503
91.87,2312,5.31,18.07,0.46946771424921635
94.66,2110,17.11,5.56,0.5732869043016412
94.62,2164,4.93,16.4,0.47435362209325166
92.21,2528,2.93,13.74,0.4710576301586309
94.02,2234,14.71,10.81,0.5264342969102344
89.51,2368,2.11,18.39,0.473941075632315
93.79,2364,7.44,19.18,0.44617931509008113
99.48,2254,7.86,14.43,0.4477242663147458
92.41,2127,9.54,10,0.5457646381153689
96.43,2332,5.42,11.64,0.477495040977302
95.09,2127,13.42,13.08,0.5114215154584847
91.37,1873,17.58,4.57,0.6265687389121026
96.69,2367,10.88,18.03,0.43799557463705296
85.66,2148,15.15,8.44,0.6122945252609463
96.03,2311,3.21,21.66,0.41142262199333723
96.32,2137,12.69,14.85,0.48795899083180677
91.45,2081,7.51,14.28,0.5249798843662086
90.53,2105,5.66,20.49,0.48401903710936645
94.06,2268,10.05,14.25,0.4914870489398931
97.49,2507,3.49,16.19,0.4186817528901577
96.06,2179,15.55,10.08,0.5230678697152942
93.59,1963,8.05,17.42,0.5002190810748236
91.45,1992,2.96,17.61,0.5034468979322225
92.29,2202,15.44,5.53,0.5791064313358681
88.5,2076,3.87,15.35,0.5340234655293397
95.78,2132,7.29,16.28,0.473663131249783
93.34,2567,-2.95,6.68,0.4969947570258273
96.97,2401,5.27,15.35,0.44132946320853167
97.02,2203,16.28,11.79,0.5031104848890806
95.73,2259,13.34,19.74,0.4481968288991766
97.35,2443,10.64,17.29,0.4303228399581778
94.16,2589,4.7,18.98,0.4184095190407514
95.32,2188,7.93,13.97,0.4883577775379674
96.55,2105,11.9,12.39,0.5048614219111928
95.45,2198,4.53,18.78,0.4480528506830769
94.92,1980,8.14,14.8,0.5066366910268467
96.5,2356,9.11,14.18,0.4635290359985938
96.56,2362,13.6,11.42,0.48880581745085516
91.41,2109,1.32,16.84,0.49464712838694525
93.49,1828,9.07,8.94,0.5733643657254077
94.68,2354,3.16,16.38,0.4523636794098199
91.77,2231,18.05,9.33,0.5589785937244169
94.94,2327,12.57,13.71,0.48700429864185585
96.86,2463,4.34,17.96,0.4171396963096406
95.5,2253,8.04,17.45,0.45712717746692877
94.34,2237,8.56,15.97,0.4782430187203646
97.92,2335,6.54,20.72,0.40710991188539303
95.31,2332,2.81,16.92,0.4456424377911349
91.73,2719,2.12,17.71,0.4277504877585178
93.9,1998,14.51,12.53,0.5385881919034096
91.76,2351,15.22,14.72,0.505913111314445
97.62,2079,15.72,10.4,0.5194484902812018
96.99,2193,10.05,13.82,0.48000520241867073
87.07,1726,13.12,6.58,0.6500383909035009
92.91,2279,11.38,6.59,0.5532586774835329
92.18,2428,1.24,19.36,0.44026426800792073
95.83,2290,15.62,2.34,0.566322829674013
87,1946,7.81,11.81,0.5879941448049
91.28,2175,2.12,15.86,0.4971090470851702
94.48,2442,6.16,18.67,0.4347943341728248
94,2248,2.12,18.07,0.454639360160371
90.13,2179,17.85,7.67,0.5867387820274709
91.28,2103,16.93,6.77,0.5901699548173606
94.79,2538,9.61,18.47,0.4302262585625928
97.82,2437,12,14.99,0.44515370080360206
94.16,2251,10.54,18.71,0.46289557281880933
92.79,2582,8.61,16.64,0.45128171613255574
93.6,2350,6.84,18.7,0.4511944498434379
95.14,2086,7.31,12.54,0.508513024055276
95.36,2270,5.73,15.87,0.46333767517152336
91,2332,13.47,16.4,0.49906026482567
91.59,1990,17.93,9.96,0.5792979027600547
93.56,2548,16.88,6.27,0.5333526245776347
95.35,2286,8.07,17.49,0.45477287943775413
93.09,2237,11.49,17.29,0.4834857711377293
93.73,2199,14.14,12.95,0.516527189434281
92.69,2212,9.9,17.27,0.48640416356588395
93.27,2555,2.02,18.98,0.42376943300436537
97,2562,12.29,16.98,0.4261240121901276
94.81,2509,1.56,14.43,0.44670551333161695
94.83,2194,17.08,0.77,0.5956578210206704
93.39,1927,14.57,9.36,0.5707486053418315
95.99,2011,9.03,14.8,0.49708263512710654
95.9,2555,6.96,21.42,0.3967302055737689
95.72,2382,5.38,18.39,0.4321345089279511
93.67,2084,4.79,17.68,0.4803860114121317
92.89,2197,15.54,8.98,0.5522409054996924
95.18,2531,8.72,16.73,0.43824036463113175
95.62,2465,3.13,19.72,0.41229471199015777
90.48,2170,5.99,13.14,0.5286058140505231
95.49,2074,17.23,9.66,0.5433208941433975
94.51,2179,11.87,13.14,0.5075800682070165
91.68,2500,15.7,11.09,0.5173103032749977
89.73,2313,16.68,12.74,0.5406919143744239
89.69,2197,4.75,15.94,0.5106677050702849
90.88,2287,2.15,20,0.4608886010028357
97,2240,9.89,15.2,0.4656357991890055
87.71,2253,11.97,14.67,0.5406130467200295
91.68,2053,16.03,2.54,0.6181966304234782
92.12,2182,8.72,16.93,0.49395818169203815
93.35,2422,9.61,12.14,0.49517789640594784
97.53,2049,8.11,14.9,0.47961231593182285
90.37,2263,17.76,13.11,0.5401685904532667
92.68,2231,12.53,17.78,0.4855441549314275
93.57,2469,4.38,20.18,0.4257908119267795
95.43,2050,8.31,15.78,0.4895013431587605
93.86,2197,4.87,18.65,0.4613596149333658
94.79,2206,4.2,11.1,0.5038252192244551
92.61,2385,3.46,17.68,0.4563367283334298
99.38,2471,16.3,7.72,0.4867558279003416
91.61,2338,13.12,2.08,0.5900123171064123
93.25,2250,2.96,16.28,0.47355825412161107
92.21,2078,3.39,18.45,0.4842575359577056
93.72,2180,5.34,14.03,0.49631493673523425
95.02,2144,11.46,13.37,0.5049849757780642
95.23,2421,5.29,19.82,0.4222351332925916
96.69,2315,15.68,14.41,0.47561509140244845
87.68,2100,11.08,9.79,0.5869790071669562
92.45,2074,6.08,13.91,0.5183443727755889
93.96,2293,7.12,16.58,0.46897182032819296
94.96,2224,11.72,18.15,0.46539574301073583
99.6,2058,13.29,8.6,0.5149542048214679
93.79,2312,15.19,15.54,0.48899335890465145
97.7,2443,12.75,16.89,0.43392366567661433
93.68,2252,8.45,13.48,0.4984654443048689
94.32,2197,15.09,8.7,0.5428134836827232
97.72,2372,5.55,12.27,0.4599028998727738
92.59,2118,12.23,14.1,0.5219883444077572
94.26,2269,9.23,19.51,0.4527780258711899
94.14,2130,13.59,2.9,0.5870408862261349
93.07,2213,7.97,18.59,0.4712475660685135
93.02,2154,10.91,17.51,0.4897492299317882
95.11,2298,10.81,17.42,0.46042154256755363
98.89,2353,14.34,13.04,0.46258145844259213
92.71,2266,6.44,17.55,0.4731954301744805
95.16,1878,14.96,13.22,0.5371370340164365
93.32,2285,2.31,17.56,0.4598062870708393
96.09,2251,7.56,16.34,0.45967039935529985
93.1,1942,10.59,13.93,0.5339815705615821
87.73,1801,10.56,7.91,0.6262767225925381
92.78,2113,9.39,14.24,0.5153418028653259
97.72,2427,5.95,15.64,0.4324693531767794
86.02,1676,-0.76,9.13,0.6241841882767598
94.71,2137,8.37,9.52,0.5290194018195656
92.9,2339,13.06,17.98,0.4727546226035321
96.32,2312,10.28,17.92,0.4458372629129869
93.75,2375,2.07,18.59,0.44045046057091786
91.19,2402,9.93,15.79,0.488913979608781
97.21,2274,16.91,11.25,0.49940308958742513
98.12,2132,6.01,9.8,0.49823109204996563
93.87,1823,10.21,15.44,0.5291074275276759
93.16,1951,12.05,13.14,0.5404517684671143
94.23,2308,9.67,15.94,0.4741117043050013
93.53,1953,7.12,13.52,0.5266689816201662
93.59,2128,6.81,18.7,0.4730815414527951
94.75,2493,13.87,16.65,0.4542357156185245
94.12,2293,12.62,14.98,0.4879097758624594
92.34,1893,16,-1.6,0.6543840608075022
95.57,2377,9.85,17.8,0.4450959898867134
93.18,2300,7.17,17.5,0.4679093812386176
92.92,2220,8.71,16.86,0.48469161322546633
93.88,2298,5.79,20.83,0.43812459547892774
93.89,1748,11.88,13.4,0.5529471044005442
98.55,2234,17.03,12.02,0.4883226230609461
92.61,2525,4.95,17.5,0.44629893141794286
92.58,2221,8.35,16.46,0.4892480739122936
95.7,2249,9.88,16.68,0.4643353004796057
93.8,2578,4.37,19.19,0.4201501615827304
96.31,2205,11.69,12.07,0.4985743934833666
96.48,2272,19.32,5.71,0.5467532930732225
92.61,2135,13.54,13.93,0.523515879461545
94.24,2215,12.26,9.11,0.5341200875760501
93.39,2055,14.3,11.53,0.5431821406192208
94.69,2158,2.53,11.4,0.5044697208379046
94.23,2409,3.45,14.35,0.46452104052918575
92.96,2317,11.89,9.86,0.5278485972537085
96.42,2526,4,18.57,0.40967832059313647
94.74,2145,2.5,18.36,0.45795940155393333
96.19,2680,4.25,20.3,0.3858058084102371
93.53,2177,9.04,15.59,0.49361510922969104
95.35,2257,7.84,12.48,0.4913090542005052
91.4,2394,6.17,20.52,0.4497181179654769
95.82,2176,14.75,9.29,0.52918079643953575
91.92,2221,12.65,13.03,0.5247811063355006
90.68,2463,17.91,13.21,0.5176926301493711
96.06,2229,9.09,13.84,0.4816213510936222
94.34,2109,14.63,9.69,0.5438474591671252
95.56,2149,6.75,20.77,0.4423183923720804
91.19,2231,18.93,13.19,0.5386550205958468
95.94,2409,6.35,18.63,0.42789865672455557
94.44,2182,12.12,10.9,0.5234880780216563
95.84,2340,7.48,18.7,0.43673897347499824
95.82,2289,13.83,15.99,0.47080363679716225
91.45,2201,5.24,16.03,0.49735598718439206
88.51,1962,16.08,2.68,0.6477257798879753
94.39,2390,8.94,20.24,0.4345897837788204
96.53,2170,9.92,16.39,0.46799918375412763
95.26,2132,2.4,18.26,0.4558978521001624
92.86,2241,8.79,18.83,0.4697880047295939
92.78,2218,14.72,11.6,0.5318780586825391
94.51,2332,3.78,20.65,0.4280859115568019
93.37,1919,15.79,5.13,0.6016384694648618
93.84,2318,5.98,19.82,0.4435731903657953
94.52,2524,5.89,12.9,0.46495955222273255
97.86,2158,9.22,12.53,0.4843800821096994
94.54,2051,4.92,16.84,0.48311070757386637
95.09,2134,15.01,12.89,0.5146974201307074
91.75,2107,-2.03,18.78,0.47346384795922675
92.54,2345,1.99,15.27,0.4746966516176689
97.96,2211,9.62,16.56,0.45171387803897145
91.39,1975,7.54,14.68,0.5332223678110753
96.26,2505,3,18.47,0.41187909141456275
89.35,2370,11.47,7.82,0.5624343110164599
96.87,2452,3.96,19.04,0.41035682717131516
94.23,2009,12.7,6.88,0.5701412535309581
93.63,2071,8.08,11.5,0.5296177741804359
88.97,2289,1.87,14.59,0.5112856862565143
96.66,1878,15.58,4.46,0.5859507108020271
91.62,2254,2.26,17.49,0.47588273212371024
89.97,2470,6.34,13.26,0.5024915427046214
94.82,2183,9.23,15.62,0.4835193762240274
93.89,2421,12.39,13.25,0.48835787430280747
97.13,2114,2.04,13.9,0.47277872684677635
97.63,2430,-1.25,19.9,0.39293745815096487
91.72,2343,15.38,16.81,0.49301802623572377
98.06,2577,2.62,19.15,0.38709270506847815
91.76,1979,7.14,15.73,0.5222653779262599
93.89,1976,7.09,17.22,0.4964423198618148
94.51,2280,4.19,17.03,0.45821500720065894
95.86,2236,17.81,3.73,0.5656644048332004
93.63,2288,5.5,10.37,0.5115191375654078
93.37,2075,14,11.4,0.541742343248477
96.67,2397,6.19,16.24,0.4394676992931307
95.77,2302,14.79,8.83,0.5202983483110067
91.04,2093,15.52,12.85,0.5499362027312823
95.52,2008,15.97,8.54,0.5550397281698434
95.18,2145,9.29,16.46,0.4789764223702637
90.89,2017,3.71,16.85,0.5115912913724054
98.12,2265,19.77,5.93,0.5345525174776933
92.11,2572,6.08,15.34,0.4618734690105103
95.33,2200,14.23,10.16,0.5236642447337893
93.1,2336,17.67,5.9,0.5613775744674083
95.76,2130,14.99,8.44,0.5403325264447105
94.38,2628,4.58,19.3,0.4107507094047051
94.18,2270,10.14,15.07,0.4849557659779331
91.33,2000,9.09,15.74,0.526595154137917
94.38,2745,7.44,21.55,0.389511907551101
92.45,2243,13.56,10.49,0.5374551610397302
91.87,2090,14.05,9.97,0.5610738833947182
91.69,2424,1.29,19.07,0.4462989175687353
92.11,2097,16.45,7.43,0.5795785172842617
97.81,2125,17.32,11.25,0.5103771193468873
97.11,2348,7.97,18.53,0.4286080488650454
92.53,2574,4.63,16.32,0.44951638070805544
91.91,2187,-0.61,10.17,0.5254168064664914
94.75,2362,9.06,15.25,0.4685817300492236
95.48,1979,6.11,8.43,0.5424903134125463
89.18,2373,-0.4,6.9,0.5498670792507624
92.49,2235,4.13,23,0.4371540369785148
95.87,2519,8.23,20.9,0.40583483344944343
92.5,2410,2.38,14.17,0.4767103170234372
90.69,2374,11.96,11.9,0.525343629716888
94.04,2015,0.77,16.86,0.48328642328660565
95.23,2189,11.83,10.75,0.5174473950482067
95.01,2354,8.98,16.96,0.4557112800273607
93.56,2312,8.69,18.23,0.46149686102677345
95.24,2314,5.08,18.74,0.4394365530639254
94.07,2170,11.48,11.53,0.5220654233685076
94.88,2324,9.3,18.56,0.4493358861562975
94.39,2266,17.81,6.77,0.553101594403951
96.69,2138,15.46,12.39,0.5065384506755466
94.89,2256,7.39,16.78,0.46480896609286976
91.98,2233,8.43,20.07,0.4680871344532991
85.38,2250,15.91,6.51,0.6183796301247507
90.13,2112,5.13,17.8,0.5037603320999003
97.12,2395,17.31,12.57,0.4797677191790531
94.92,2223,3.32,14.94,0.4735226806183161
95.9,2356,7.98,21.66,0.4158256773814467
89.83,1918,14.42,1.69,0.6463303769287599
96.84,2376,0.79,17,0.4262525834660987
93.13,1943,12.28,3.59,0.605476779572
90.63,1979,11.75,13.06,0.5564369856275952
93.21,2355,12.47,15.95,0.481692299872059
91.18,2003,11.96,13.57,0.5469345562548076
95.17,2104,19.42,6.74,0.5660589178795773
92.89,2065,17.19,8.05,0.5740799190230415
97.56,2358,14.9,14.88,0.4604111517475532
97.17,2408,4.92,16.18,0.4330271494253249
92.85,2127,6.48,17.18,0.48848886617029247
92.88,2410,7.67,20.07,0.4427688162740138
85.7,1857,14.88,8.02,0.6412352939580708
96.98,2338,5.21,16.97,0.43641958288899485
94.68,2129,4.45,15.59,0.4820758783314811
88.63,2019,12.28,12.68,0.570641882100583
91.47,2258,2.44,18.73,0.4684732832091735
93.93,2188,15.5,10.72,0.5335800131004796
93.8,2204,7,17.49,0.47256080145745355
97.75,2341,2.06,18.64,0.4141984577438693
87.8,1969,18.8,3.83,0.6489436258865121
94.8,2451,12.87,15.36,0.46506847548864483
95.03,2020,3.38,18.99,0.46531953766843837
97.76,2565,12.07,20.41,0.39732767470878644
95.27,2579,-2.95,6.88,0.48005651171351477
91.82,2340,1.78,17.1,0.4677497672762796
86.58,2234,22.55,1.72,0.6521717591905767
93.59,2246,9.12,17.52,0.4733269952125955
98.16,2345,14.57,17.44,0.4394224837510601
96.06,2306,-1.9,8.68,0.4906887310342681
94.17,2333,9.75,19.44,0.4485036681531404
96.64,2263,13.57,11.88,0.49482687098086287
92.87,2076,11.62,16.33,0.5078367971624971
93.83,2212,6.75,16,0.48126831242214585
93.88,2093,11.89,12.65,0.5241566761096952
90.65,2187,15.44,7.15,0.5817060362561748
97.38,2644,13.93,19.04,0.40451661642877695
93.7,2501,-2.49,6.24,0.5046231067824444
95.94,2353,8.15,21.44,0.4175616509203545
94.15,1966,13.54,5.97,0.5823277845393361
96.6,2303,17.97,14.05,0.4837706851181856
91.23,2245,9.46,18.68,0.48366941858993695
97.19,2299,8.82,16.74,0.44622324067664687
93.59,2322,8.79,19.59,0.45125305674459065
97.01,2477,1.74,18.88,0.40440312967509207
96.78,2374,4.34,17.15,0.431736054642839
91.62,2107,6.47,18.71,0.4891913661284449
99.45,2227,8.64,15.87,0.442181198076655
91.81,2314,3.66,16.89,0.474972240484293
90.74,2354,3.47,15.62,0.4873154201897217
92.53,2196,9.42,15.87,0.4979210314724031
93.69,2234,11.06,16.81,0.4818600509171093
92.71,2041,16.06,5.41,0.5933476050543253
94.8,2410,1.45,19.98,0.41906099378921885
95.72,2376,7.17,16.11,0.4510291048468152
94.5,2483,2.49,18.14,0.4281500552254843
93.04,2177,3.13,16.15,0.48351060980364174
88.81,2265,0.14,17.71,0.4906668963101827
97.01,2303,18.06,8.37,0.5195916742066187
93.8,2404,2.95,13.5,0.4731463483169859
90.66,2145,17.64,13.92,0.5439415071488992
92.57,2229,11.83,17.51,0.48722525491183416
96.11,2340,9.49,14.33,0.4676198928806552
96.41,2535,5.23,16.52,0.4244940325579208
92.6,2021,12.04,16.92,0.511980099570304
91.09,2028,2.37,19.66,0.48759236677456075
93.15,2195,3.24,16.26,0.4803458651351773
93.33,2359,5.11,20.19,0.4393859006696658
95.74,2347,1.24,17.19,0.4365929726449278
96.14,2151,12.61,15.58,0.4828051482281233
94.22,2503,10.93,14.61,0.4660895084588226
95.99,2173,7.58,17.48,0.4603965180373374
94.44,2120,7.72,17.05,0.48030413844337583
93.67,2026,15.05,10.22,0.5540599099339637
92.11,2156,15.01,8.17,0.5665479554510402
97.71,2432,15.69,17.44,0.43609726912051583
97.55,2190,9.05,15.95,0.45998887554020296
91.39,2190,4.68,17.24,0.48969888800667466
98,2532,17.67,8.48,0.4881266776867193
95.47,2338,4.27,15.8,0.45386692215407387
94.15,2351,5.18,18.04,0.44872639172165335
93.74,2362,10,14.76,0.48100709155693605
94.39,2489,0.21,17.33,0.43002592086360647
98.54,2423,12.29,16.2,0.43357808339508597
97.91,2431,14.28,10.89,0.4766751245312288
94.94,2321,8.24,17.34,0.4556657215769338
96.83,2065,10.49,15.09,0.4859499342827316
95.26,2499,8.4,18.71,0.42697855299746534
92.76,1930,6.27,14.15,0.5289561981102403
96.13,2218,9.19,16.91,0.4614848424705968
90.54,1892,-3.1,16.94,0.5145096354413289
94.27,2412,7.5,19.13,0.43839116813423634
91.63,2031,-0.24,16.99,0.49708490128993116
89.23,1837,13.86,6.45,0.6269852101249709
93.08,1879,7.54,16.99,0.5144155884422099
91.75,2255,6.18,18.69,0.4732321608595184
96.64,2668,2.64,19.73,0.3848687990533102
95.51,2581,9.46,18.99,0.417110420347346
99.16,2407,7.14,12.4,0.4475904811578996
96.51,2305,9.31,17.11,0.44897118686315796
95.07,2118,14.86,4.78,0.5710185838701539
92.07,2153,7.33,17.29,0.49240971702062275
93.51,1859,2.33,17.75,0.49924228822413313
93.76,2262,15.21,7.2,0.5509126712340909
94.62,1636,9.68,13.9,0.5515008629888649
93.72,2045,10.94,14.19,0.5180133084798981
93.92,2369,7.18,18.59,0.448277561040512
94.38,2141,15.96,6.89,0.5615156402806433
97.84,2332,9.7,17.67,0.4334317460924863
97.2,2586,7.91,14.09,0.4344318440480672
96.81,2344,6.66,19.99,0.41929958554820873
96.18,2608,4.05,17.86,0.4083186462400374
93.27,2142,2.98,17.29,0.47724374619633614
96.14,2131,10.21,12.36,0.5027047122869771
95.27,2364,11.54,12.85,0.48501175454266154
99.44,2221,19.54,4.26,0.5400389592551426
94.88,2714,4.38,18.64,0.40294757497724226
93.98,2006,16.29,11.19,0.5492511389096967
93.4,2176,16.87,10.61,0.5417311065066798
95.93,2388,7.1,19.36,0.4263695649351867
95.98,2371,2.1,17.29,0.4332479691354919
97.1,2303,1.12,19.36,0.4162574208710101
94.25,2306,3.45,14.75,0.47181750632357616
91.99,2236,16.11,9.39,0.5532416651709133
92.37,2480,10.03,16.57,0.467278091881232
95.15,2299,8.47,16.43,0.4628249777014396
90.46,2028,12.8,8.49,0.585192226276837
94.88,2175,10.47,15.48,0.4869029924504875
96.56,2264,10.82,18.71,0.444340680466034
91.63,2075,6.49,11.22,0.5432996694516038
94.68,2203,2.96,17.35,0.4603085818506991
91.05,2127,-0.54,16.86,0.4922831622099551
94.4,2310,9.89,18.26,0.4572722659087291
92.86,2279,6.84,21.23,0.4465398451639407
93.74,2001,8.04,16.08,0.5044589329848105
92.27,2141,3.72,17.94,0.48160593319785033
92.3,2276,8.98,19.02,0.46952239774821986
93.97,2270,9.87,17.09,0.47231312326381386
92.21,2306,6.75,15.91,0.4846494915864252
95.45,2200,13.77,12.77,0.5042097950024655
93.64,2359,12.3,17.42,0.4678120813497721
93.53,2554,12.65,10.58,0.4965148393240333
97.79,1983,13.53,8.79,0.5349402203903517
89.64,2245,15.96,10.93,0.5590475991172005
95.42,2135,16.52,13.87,0.5079968434286745
95.59,2548,12.15,17.69,0.4328136279421904
93.67,2689,5.39,22.19,0.3923962897261672
93.93,2063,12.14,11.97,0.5317906073766517
92.66,2287,13.09,15.81,0.49452156984884604
91.7,2149,7.54,15.64,0.5071728071303282
93.6,1735,1.6,6.51,0.5854484600177647
95.78,2257,13.56,11.9,0.5016825359311252
95.24,2549,10.75,11.98,0.4715393677914025
94.21,2117,9.46,15.66,0.4947161727006781
88.04,2103,2.15,19.04,0.5067680420900668
96.14,2407,9.48,15.18,0.4550204911948602
94.23,2281,15.29,13.63,0.5019771453485001
91.43,2133,5.61,20.59,0.47378447941131224
95.84,2326,14.71,14.82,0.4764346599216054
92.79,1930,18.8,5.3,0.6084651240683698
89.12,2103,19.58,10.5,0.5854485295432796
96.59,2310,12.41,12.78,0.48245973994169833
93.77,2236,16.39,12.73,0.5178486831112185
96.32,2207,2.68,18.95,0.43655494641549636
91.8,2630,8.54,19.06,0.4374603672339502
94.74,2392,2.73,16.52,0.44653334483071566
96.63,2614,7.26,19.14,0.40130252779093406
98.35,2200,15.05,8.66,0.512764538665747
92.3,2020,1.79,19.61,0.4787348877365053
94.72,2346,10.43,15.6,0.4703021676950934
94.52,2000,17.5,6.82,0.577199610592719
96.99,2476,5.61,18.35,0.41443797817847355
94.49,2434,7.34,16.98,0.44883178627708886
93.94,2253,11.64,14.45,0.49517887134613986
93.3,2371,15.42,3.34,0.5699434749323394
92.93,1973,9.09,12.6,0.5387012165092806
94.54,2579,2.12,19.17,0.4111456978610749
100.46,2180,13.77,13.68,0.46268422971178164
96.71,2304,3.93,16.32,0.4439717131509657
94.04,2176,7.58,15.57,0.48759186635029406
91.5,2073,17.8,8.21,0.5833544434390193
94.48,2227,10.3,18.43,0.46438441394509167
97.88,2199,18.82,8.83,0.5215432596811703
96.7,2497,6.28,15.96,0.4315330462394478
93.09,2319,10.03,16.67,0.4771443988365286
94.84,2191,11.06,17.25,0.4745549042744099
89.94,1777,18.21,5.19,0.6423448117023115
94.17,2638,2.49,13.01,0.4499157878469547
94.12,2061,6.22,14.51,0.5033269421955773
92.19,2137,8.48,15.06,0.5102437913422802
97.3,2428,17.79,7.06,0.5135331534440154
93.81,2236,16.07,6.39,0.5599746082439546
93.55,2355,12.5,12.8,0.5006847935315231
93.4,2509,4.86,11.95,0.47950026215854563
93.31,2220,10.7,18.49,0.4740316797815599
95.09,2172,8.73,17.36,0.46991562034319906
91.72,2234,4.14,14.92,0.4977931358999224
93.84,2372,-1.94,5.1,0.5250391441430312
93.54,2291,8.32,18.23,0.46309467419721423
93.08,2430,12.03,18.77,0.455367157067549
98.91,2287,9.41,14.83,0.44857729610697616
93.75,2384,4.8,18.2,0.44673198831083855
96.9,2413,12.25,19.54,0.42414705413845893
95.57,2373,8.87,19.24,0.4341827175195011
91.1,1956,14.46,9.84,0.5812487146372557
